material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
383,Venting,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel, 5"" diameter, U.L. listed",5,,rs-means,Unit,170753,LF,,,,,,,,,,,1,1
384,Venting,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel, 6"" diameter, U.L. listed",6,,rs-means,Unit,170754,LF,,,,,,,,,,,1,1
385,VentingElbow,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, elbow, 45 Deg., 4"" diameter, U.L. listed",4,,rs-means,Unit,170755,each,,,,,,,,,,,1,1
386,VentingElbow,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, elbow, 90 Deg., 6"" diameter, U.L. listed",6,,rs-means,Unit,170756,each,,,,,,,,,,,1,1
387,VentingFlash,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, roof flashing, 4"" diameter, U.L. listed",4,,rs-means,Unit,170757,each,,,,,,,,,,,1,1
388,VentingFlash,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, roof flashing, 6"" diameter, U.L. listed",6,,rs-means,Unit,170758,each,,,,,,,,,,,1,1
389,VentingTee,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, tee, 6"" diameter, U.L. listed",6,,rs-means,Unit,170759,each,,,,,,,,,,,1,1
390,VentingCap,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, tee cap, 6"" diameter, U.L. listed",6,,rs-means,Unit,170760,each,,,,,,,,,,,1,1
391,VentingTop,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, top, 4"" diameter, U.L. listed",4,,rs-means,Unit,170761,each,,,,,,,,,,,1,1
392,VentingTop,"Vent chimney, prefabricated metal, gas, double wall, galvanized steel fitting, top, 6"" diameter, U.L. listed",6,,rs-means,Unit,170762,each,,,,,,,,,,,1,1
393,ElecBoilers,"Boiler, electric, hot water, 7.5 kW, 25.6 MBH, ASME, includes standard controls and trim",7.5,E,rs-means,Unit,170763,each,,,,,,,,,,,1,1
394,ElecBoilers,"Boiler, electric, hot water, 15 kW, 51.2 MBH, ASME, includes standard controls and trim",15,E,rs-means,Unit,170764,each,,,,,,,,,,,1,1
395,ElecBoilers,"Boiler, electric, hot water, 30 kW, 102 MBH, ASME, includes standard controls and trim",30,E,rs-means,Unit,170765,each,,,,,,,,,,,1,1
396,ElecBoilers,"Boiler, electric, hot water, 45 kW, 164 MBH, ASME, includes standard controls and trim",45,E,rs-means,Unit,170766,each,,,,,,,,,,,1,1
397,ElecBoilers,"Boiler, electric, hot water, 60 kW, 205 MBH, ASME, includes standard controls and trim",60,E,rs-means,Unit,170767,each,,,,,,,,,,,1,1
398,ElecBoilers,"Boiler, electric, hot water, 75 kW, 205 MBH, ASME, includes standard controls and trim",75,E,rs-means,Unit,170768,each,,,,,,,,,,,1,1
399,ElecBoilers,"Boiler, electric, hot water, 90 kW, 307 MBH, ASME, includes standard controls and trim",90,E,rs-means,Unit,170769,each,,,,,,,,,,,1,1
400,ElecBoilers,"Boiler, electric, hot water, 105 kW, 358 MBH, ASME, includes standard controls and trim",105,E,rs-means,Unit,170770,each,,,,,,,,,,,1,1
401,ElecBoilers,"Boiler, electric, hot water, 135 kW, 461 MBH, ASME, includes standard controls and trim",135,E,rs-means,Unit,170771,each,,,,,,,,,,,1,1
402,ElecBoilers,"Boiler, electric, hot water, 150 kW, 512 MBH, ASME, includes standard controls and trim",150,E,rs-means,Unit,170772,each,,,,,,,,,,,1,1
403,ElecBoilers,"Boiler, electric, hot water, 165 kW, 563 MBH, ASME, includes standard controls and trim",165,E,rs-means,Unit,170773,each,,,,,,,,,,,1,1
404,ElecBoilers,"Boiler, electric, hot water, 296 KW, 1010 MBH, ASME, includes standard controls and trim",296,E,rs-means,Unit,170774,each,,,,,,,,,,,1,1
405,ElecBoilers,"Boiler, electric, hot water, 370 KW, 1263 MBH, ASME, includes standard controls and trim",370,E,rs-means,Unit,170775,each,,,,,,,,,,,1,1
406,ElecBoilers,"Boiler, electric, hot water, 444 KW, 1515 MBH, ASME, includes standard controls and trim",444,E,rs-means,Unit,170776,each,,,,,,,,,,,1,1
407,ElecBoilers,"Boiler, electric, hot water, 518 KW, 1768 MBH, ASME, includes standard controls and trim",518,E,rs-means,Unit,170777,each,,,,,,,,,,,1,1
408,ElecBoilers,"Boiler, electric, hot water, 592 KW, 2020 MBH, ASME, includes standard controls and trim",592,E,rs-means,Unit,170778,each,,,,,,,,,,,1,1
409,ElecBoilers,"Boiler, electric, hot water, 666 KW, 2273 MBH, ASME, includes standard controls and trim",666,E,rs-means,Unit,170779,each,,,,,,,,,,,1,1
410,ElecBoilers,"Boiler, electric, hot water, 740 KW, 2526 MBH, ASME, includes standard controls and trim",740,E,rs-means,Unit,170780,each,,,,,,,,,,,1,1
411,ElecBoilers,"Boiler, electric, hot water, 814 KW, 2778 MBH, ASME, includes standard controls and trim",814,E,rs-means,Unit,170781,each,,,,,,,,,,,1,1
412,ElecBoilers,"Boiler, electric, hot water, 888 KW, 3031 MBH, ASME, includes standard controls and trim",888,E,rs-means,Unit,170782,each,,,,,,,,,,,1,1
413,ElecBoilers,"Boiler, electric, hot water, 962 KW, 3283 MBH, ASME, includes standard controls and trim",962,E,rs-means,Unit,170783,each,,,,,,,,,,,1,1
414,ElecBoilers,"Boiler, electric, hot water, 1,036 KW, 3536 MBH, ASME, includes standard controls and trim",1036,E,rs-means,Unit,170784,each,,,,,,,,,,,1,1
415,ElecBoilers,"Boiler, electric, hot water, 1110 KW, 3788 MBH, ASME, includes standard controls and trim",1110,E,rs-means,Unit,170785,each,,,,,,,,,,,1,1
416,ElecBoilers,"Boiler, electric, hot water, 1440 KW, 4915 MBH, ASME, includes standard controls and trim",1440,E,rs-means,Unit,170786,each,,,,,,,,,,,1,1
417,ElecBoilers,"Boiler, electric, hot water, 1560 KW, 5323 MBH, ASME, includes standard controls and trim",1560,E,rs-means,Unit,170787,each,,,,,,,,,,,1,1
418,ElecBoilers,"Boiler, electric, hot water, 1680 kW, 5733 MBH, ASME, includes standard controls and trim",1680,E,rs-means,Unit,170788,each,,,,,,,,,,,1,1
419,ElecBoilers,"Boiler, electric, hot water, 1800 kW, 6143 MBH, ASME, includes standard controls and trim",1800,E,rs-means,Unit,170789,each,,,,,,,,,,,1,1
420,ElecBoilers,"Boiler, electric, hot water, 1980 KW, 6757 MBH, ASME, includes standard controls and trim",1980,E,rs-means,Unit,170790,each,,,,,,,,,,,1,1
421,ElecBoilers,"Boiler, electric, hot water, 2100 KW, 7167 MBH, ASME, includes standard controls and trim",2100,E,rs-means,Unit,170791,each,,,,,,,,,,,1,1
422,ElecBoilers,"Boiler, electric, hot water, 2220 KW, 7576 MBH, ASME, includes standard controls and trim",2220,E,rs-means,Unit,170792,each,,,,,,,,,,,1,1
423,ElecBoilers,"Boiler, electric, hot water, 2400 kW, 8191 MBH, ASME, includes standard controls and trim",2400,E,rs-means,Unit,170793,each,,,,,,,,,,,1,1
424,ElecBoilers,"Boiler, electric, hot water, 2610 kW, 8905 MBH, ASME, includes standard controls and trim",2610,E,rs-means,Unit,170794,each,,,,,,,,,,,1,1
425,ElecBoilers,"Boiler, electric, hot water, 2790 kW, 10133 MBH, ASME, includes standard controls and trim",2790,E,rs-means,Unit,170795,each,,,,,,,,,,,1,1
426,ElecBoilers,"Boiler, electric, hot water, 2970 KW, 10133 MBH, ASME, includes standard controls and trim",2970,E,rs-means,Unit,170796,each,,,,,,,,,,,1,1
427,ElecBoilers,"Boiler, electric, hot water, 3150 KW, 10748 MBH, ASME, includes standard controls and trim",3150,E,rs-means,Unit,170797,each,,,,,,,,,,,1,1
428,ElecBoilers,"Boiler, electric, hot water, 3240 KW, 11055 MBH, ASME, includes standard controls and trim",3240,E,rs-means,Unit,170798,each,,,,,,,,,,,1,1
429,ElecBoilers,"Boiler, electric, hot water, 3420 KW, 11669 MBH, ASME, includes standard controls and trim",3420,E,rs-means,Unit,170799,each,,,,,,,,,,,1,1
430,ElecBoilers,"Boiler, electric, hot water, 3600 KW, 12,283 MBH, ASME, includes standard controls and trim",3600,E,rs-means,Unit,170800,each,,,,,,,,,,,1,1
431,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 42 MBH, (84.0%) AFUE, includes standard controls, circulator, trim",12.3,G,rs-means,Unit,170801,each,,,,,,,,,,,1,1
432,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 57 MBH, (84.3%) AFUE, includes standard controls, circulator, trim",16.7,G,rs-means,Unit,170802,each,,,,,,,,,,,1,1
433,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 85 MBH, (84.0%) AFUE, includes standard controls, circulator, trim",25,G,rs-means,Unit,170803,each,,,,,,,,,,,1,1
434,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 112 MBH, (83.7%) AFUE, includes standard controls, circulator, trim",32.8,G,rs-means,Unit,170804,each,,,,,,,,,,,1,1
435,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 140 MBH, (83.3%) AFUE, includes standard controls, circulator, trim",41,G,rs-means,Unit,170805,each,,,,,,,,,,,1,1
436,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 167 MBH, (83.0%) AFUE, includes standard controls, circulator, trim",49,G,rs-means,Unit,170806,each,,,,,,,,,,,1,1
437,CondensingBoilers,"Condensing boilers, cast iron, gas fired, natural or LP, packaged, high efficiency, DOE MBH output, 194 MBH, (82.7%) AFUE, includes standard controls, circulator, trim",57,G,rs-means,Unit,170807,each,,,,,,,,,,,1,1
438,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 71 MBH, AFUE 95.2%, includes standard controls, circulator, trim",21,G,rs-means,Unit,170808,each,,,,,,,,,,,1,1
439,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 94 MBH, AFUE 95.3%, includes standard controls, circulator, trim",27.5,G,rs-means,Unit,170809,each,,,,,,,,,,,1,1
440,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 139 MBH, AFUE 95.6%, includes standard controls, circulator, trim",41,G,rs-means,Unit,170810,each,,,,,,,,,,,1,1
441,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 207 MBH, AFUE 95.4%, includes standard controls, circulator, trim",61,G,rs-means,Unit,170811,each,,,,,,,,,,,1,1
442,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 270 MBH, AFUE 96.4%, includes standard controls, circulator, trim",79,G,rs-means,Unit,170812,each,,,,,,,,,,,1,1
443,PulseBoilers,"Condensing boilers, special feature gas fired boilers, hot water, pulse combustion, high efficiency, DOE 365 MBH, AFUE 91.7%, includes standard controls, circulator, trim",107,G,rs-means,Unit,170813,each,,,,,,,,,,,1,1
444,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 80 MBH, includes standard controls and insulated jacket, packaged",23.5,G,rs-means,Unit,170814,each,,,,,,,,,,,1,1
445,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 100 MBH, includes standard controls and insulated jacket, packaged",29.3,G,rs-means,Unit,170815,each,,,,,,,,,,,1,1
446,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 122 MBH, includes standard controls and insulated jacket, packaged",35.8,G,rs-means,Unit,170816,each,,,,,,,,,,,1,1
447,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 163 MBH, includes standard controls and insulated jacket, packaged",47.8,G,rs-means,Unit,170817,each,,,,,,,,,,,1,1
448,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 203 MBH, includes standard controls and insulated jacket, packaged",59.5,G,rs-means,Unit,170818,each,,,,,,,,,,,1,1
449,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 240 MBH, includes standard controls and insulated jacket, packaged",70.4,G,rs-means,Unit,170819,each,,,,,,,,,,,1,1
450,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 280 MBH, includes standard controls and insulated jacket, packaged",82,G,rs-means,Unit,170820,each,,,,,,,,,,,1,1
451,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 320 MBH, includes standard controls and insulated jacket, packaged",94,G,rs-means,Unit,170821,each,,,,,,,,,,,1,1
452,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 360 MBH, includes standard controls and insulated jacket, packaged",106,G,rs-means,Unit,170822,each,,,,,,,,,,,1,1
453,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 400 MBH, includes standard controls and insulated jacket, packaged",117.3,G,rs-means,Unit,170823,each,,,,,,,,,,,1,1
454,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 440 MBH, includes standard controls and insulated jacket, packaged",129,G,rs-means,Unit,170824,each,,,,,,,,,,,1,1
455,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 544 MBH, includes standard controls and insulated jacket, packaged",160,G,rs-means,Unit,170825,each,,,,,,,,,,,1,1
456,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 765 MBH, includes standard controls and insulated jacket, packaged",224,G,rs-means,Unit,170826,each,,,,,,,,,,,1,1
457,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1088 MBH, includes standard controls and insulated jacket, packaged",319,G,rs-means,Unit,170827,each,,,,,,,,,,,1,1
458,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1275 MBH, includes standard controls and insulated jacket, packaged",374,G,rs-means,Unit,170828,each,,,,,,,,,,,1,1
459,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1530 MBH, includes standard controls and insulated jacket, packaged",448,G,rs-means,Unit,170829,each,,,,,,,,,,,1,1
460,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2000 MBH, includes standard controls and insulated jacket, packaged",586.5,G,rs-means,Unit,170830,each,,,,,,,,,,,1,1
461,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2312 MBH, includes standard controls and insulated jacket, packaged",678,G,rs-means,Unit,170831,each,,,,,,,,,,,1,1
462,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2856 MBH, includes standard controls and insulated jacket, packaged",840,G,rs-means,Unit,170832,each,,,,,,,,,,,1,1
463,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 3264 MBH, includes standard controls and insulated jacket, packaged",957,G,rs-means,Unit,170833,each,,,,,,,,,,,1,1
464,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 3996 MBH, includes standard controls and insulated jacket, packaged",1172,G,rs-means,Unit,170834,each,,,,,,,,,,,1,1
465,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 4488 MBH, includes standard controls and insulated jacket, packaged",1316,G,rs-means,Unit,170835,each,,,,,,,,,,,1,1
466,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 4720 MBH, includes standard controls and insulated jacket, packaged",1384,G,rs-means,Unit,170836,each,,,,,,,,,,,1,1
467,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 5520 MBH, includes standard controls and insulated jacket, packaged",1618,G,rs-means,Unit,170837,each,,,,,,,,,,,1,1
468,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6100 MBH, includes standard controls and insulated jacket, packaged",1789,G,rs-means,Unit,170838,each,,,,,,,,,,,1,1
469,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6390 MBH, includes standard controls and insulated jacket, packaged",1874,G,rs-means,Unit,170839,each,,,,,,,,,,,1,1
470,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6680 MBH, includes standard controls and insulated jacket, packaged",1959,G,rs-means,Unit,170840,each,,,,,,,,,,,1,1
471,GasBoilers,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6970 MBH, includes standard controls and insulated jacket, packaged",2044,G,rs-means,Unit,170841,each,,,,,,,,,,,1,1
472,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 1280 MBH, includes standard controls and insulated flush jacket, packaged",375,W,rs-means,Unit,170842,each,,,,,,,,,,,1,1
473,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 1460 MBH, includes standard controls and insulated flush jacket, packaged",428,W,rs-means,Unit,170843,each,,,,,,,,,,,1,1
474,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 1640 MBH, includes standard controls and insulated flush jacket, packaged",481,W,rs-means,Unit,170844,each,,,,,,,,,,,1,1
475,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 1820 MBH, includes standard controls and insulated flush jacket, packaged",534,W,rs-means,Unit,170845,each,,,,,,,,,,,1,1
476,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 2000 MBH, includes standard controls and insulated flush jacket, packaged",586.5,W,rs-means,Unit,170846,each,,,,,,,,,,,1,1
477,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 2360 MBH, includes standard controls and insulated flush jacket, packaged",692,W,rs-means,Unit,170847,each,,,,,,,,,,,1,1
478,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 2725 MBH, includes standard controls and insulated flush jacket, packaged",800,W,rs-means,Unit,170848,each,,,,,,,,,,,1,1
479,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 2950 MBH, includes standard controls and insulated flush jacket, packaged",865,W,rs-means,Unit,170849,each,,,,,,,,,,,1,1
480,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 3210 MBH, includes standard controls and insulated flush jacket, packaged",941,W,rs-means,Unit,170850,each,,,,,,,,,,,1,1
481,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 3480 MBH, includes standard controls and insulated flush jacket, packaged",1020.5,W,rs-means,Unit,170851,each,,,,,,,,,,,1,1
482,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 3745 MBH, includes standard controls and insulated flush jacket, packaged",1098,W,rs-means,Unit,170852,each,,,,,,,,,,,1,1
483,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 4000 MBH, includes standard controls and insulated flush jacket, packaged",1173,W,rs-means,Unit,170853,each,,,,,,,,,,,1,1
484,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 4200 MBH, includes standard controls and insulated flush jacket, packaged",1232,W,rs-means,Unit,170854,each,,,,,,,,,,,1,1
485,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 4400 MBH, includes standard controls and insulated flush jacket, packaged",1290,W,rs-means,Unit,170855,each,,,,,,,,,,,1,1
486,WoodBoilers,"Boiler solid-fuel, wood/biomass/coal, cast iron, , gross output, 4600 MBH, includes standard controls and insulated flush jacket, packaged",1349,W,rs-means,Unit,170856,each,,,,,,,,,,,1,1
487,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 103 MBH, includes standard controls and insulated flush jacket",30,O,rs-means,Unit,170857,each,,,,,,,,,,,1,1
488,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 122 MBH, includes standard controls and insulated flush jacket",35,,rs-means,Unit,170858,each,,,,,,,,,,,1,1
489,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 137 MBH, includes standard controls and insulated flush jacket",40,,rs-means,Unit,170859,each,,,,,,,,,,,1,1
490,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 168 MBH, includes standard controls and insulated flush jacket",49,,rs-means,Unit,170860,each,,,,,,,,,,,1,1
491,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 225 MBH, includes standard controls and insulated flush jacket",66,,rs-means,Unit,170861,each,,,,,,,,,,,1,1
492,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 315 MBH, includes standard controls and insulated flush jacket",92,,rs-means,Unit,170862,each,,,,,,,,,,,1,1
493,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 420 MBH, includes standard controls and insulated flush jacket",123,,rs-means,Unit,170863,each,,,,,,,,,,,1,1
494,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 525 MBH, includes standard controls and insulated flush jacket",154,,rs-means,Unit,170864,each,,,,,,,,,,,1,1
495,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 735 MBH, includes standard controls and insulated flush jacket",215.5,,rs-means,Unit,170865,each,,,,,,,,,,,1,1
496,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 1050 MBH, includes standard controls and insulated flush jacket",308,,rs-means,Unit,170866,each,,,,,,,,,,,1,1
497,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 2310 MBH, includes standard controls and insulated flush jacket",677,,rs-means,Unit,170867,each,,,,,,,,,,,1,1
498,OilBoilers,"Boiler, oil fired, burner, steel, hot water, gross output, 3150 MBH, includes standard controls and insulated flush jacket",924,,rs-means,Unit,170868,each,,,,,,,,,,,1,1
499,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 200 MBH",59,,rs-means,Unit,170869,each,,,,,,,,,,,1,1
500,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 275 MBH",80.6,,rs-means,Unit,170870,each,,,,,,,,,,,1,1
501,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 360 MBH",105.5,,rs-means,Unit,170871,each,,,,,,,,,,,1,1
502,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 520 MBH",152.5,,rs-means,Unit,170872,each,,,,,,,,,,,1,1
503,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 600 MBH",176,,rs-means,Unit,170873,each,,,,,,,,,,,1,1
504,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 720 MBH",211,,rs-means,Unit,170874,each,,,,,,,,,,,1,1
505,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 960 MBH",281.5,,rs-means,Unit,170875,each,,,,,,,,,,,1,1
506,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1200 MBH",352,,rs-means,Unit,170876,each,,,,,,,,,,,1,1
507,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1440 MBH",422,,rs-means,Unit,170877,each,,,,,,,,,,,1,1
508,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1600 MBH",469,,rs-means,Unit,170878,each,,,,,,,,,,,1,1
509,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1920 MBH",563,,rs-means,Unit,170879,each,,,,,,,,,,,1,1
510,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 2160 MBH",633,,rs-means,Unit,170880,each,,,,,,,,,,,1,1
511,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 2400 MBH",704,,rs-means,Unit,170881,each,,,,,,,,,,,1,1
512,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 3200 MBH",938,,rs-means,Unit,170882,each,,,,,,,,,,,1,1
513,OilBoilersWaterTube,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 4800 MBH",1408,,rs-means,Unit,170883,each,,,,,,,,,,,1,1
514,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 200 MBH",59,,rs-means,Unit,170884,each,,,,,,,,,,,1,1
515,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 275 MBH",81,,rs-means,Unit,170885,each,,,,,,,,,,,1,1
516,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 360 MBH",105.5,,rs-means,Unit,170886,each,,,,,,,,,,,1,1
517,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 520 MBH",152.5,,rs-means,Unit,170887,each,,,,,,,,,,,1,1
518,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 600 MBH",176,,rs-means,Unit,170888,each,,,,,,,,,,,1,1
519,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 720 MBH",211,,rs-means,Unit,170889,each,,,,,,,,,,,1,1
520,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 960 MBH",281.5,,rs-means,Unit,170890,each,,,,,,,,,,,1,1
521,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1220 MBH",358,,rs-means,Unit,170891,each,,,,,,,,,,,1,1
522,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1440 MBH",422,,rs-means,Unit,170892,each,,,,,,,,,,,1,1
523,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1680 MBH",492,,rs-means,Unit,170893,each,,,,,,,,,,,1,1
524,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1920 MBH",563,,rs-means,Unit,170894,each,,,,,,,,,,,1,1
525,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 2160 MBH",633,,rs-means,Unit,170895,each,,,,,,,,,,,1,1
526,GasBoilersWaterTube,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 2400 MBH",704,,rs-means,Unit,170896,each,,,,,,,,,,,1,1
527,ChemicalFeed,"Shot chemical feeder, by pass, in line mount, 300 PSIG, 1.7 gallon",1.7,,rs-means,Unit,170897,each,,,,,,,,,,,1,1
528,ChemicalFeed,"Shot chemical feeder, by pass, floor mount, 300 PSIG, 12 gallon",12,,rs-means,Unit,170898,each,,,,,,,,,,,1,1
529,Furnaces,"Furnace, hot air heating, blowers, electric, 34.1 MBH, U.L. listed, includes standard controls, excludes gas, oil or flue piping",10,E,rs-means,Unit,170899,each,,,,,,,,,,,1,1
530,Furnaces,"Furnace, hot air heating, blowers, electric, 51.6 MBH, U.L. listed, includes standard controls, excludes gas, oil or flue piping",15,E,rs-means,Unit,170900,each,,,,,,,,,,,1,1
531,Furnaces,"Furnace, hot air heating, blowers, electric, 68.3 MBH, U.L. listed, includes standard controls, excludes gas, oil or flue piping",20,E,rs-means,Unit,170901,each,,,,,,,,,,,1,1
532,Furnaces,"Furnace, hot air heating, blowers, electric, 85.3 MBH, U.L. listed, includes standard controls, excludes gas, oil or flue piping",25,E,rs-means,Unit,170902,each,,,,,,,,,,,1,1
533,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 45 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",13,G,rs-means,Unit,170903,each,,,,,,,,,,,1,1
