building_type,rate_class,province,fuel_type,units,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,references,links
Commercial,Res - All,Manitoba,Oil,GJ,26.76385289,26.18315516,25.63086546,25.81326463,25.99470396,26.17521227,26.35481785,26.53354847,26.71143141,26.88849342,27.0647608,27.24025936,27.41501442,27.58905089,27.76239319,27.93506532,28.10709083,28.27849289,28.4492942,28.61951711,28.78918352,28.95831498,29.12693264,29.29505729,29.46270933,29.62990882,29.79667546,29.96302862,30.1289873,30.2945702,30.45979568,30.62468179,30.78924626,30.95350652,31.1174797,31.28118264,31.44463187,31.60784368,31.77083405,31.93361871,32.0962131,32.25863243,32.42089164,32.58300542,32.74498822,32.90685426,33.06861751,33.23029172,33.3918904,33.55342687,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,33.7149142,"Electricity Demand Charges ($/kW-month): Rates for business customers, Hydro Quebec. Available at: https://www.hydroquebec.com/business/customer-space/rates/#other-rates (lastly visited on Dec 9, 2020)",
Commercial,Average Commercial,Prince Edward Island,Electricity,GJ,44.34833031,44.60952743,44.52472311,44.54482586,44.67473044,44.79444081,44.91396078,45.04329407,45.16244437,45.28141524,45.41021021,45.52883273,45.65728617,45.77557387,45.90369905,45.98166495,46.05947466,46.13713124,46.21463768,46.29199694,46.3692119,46.44628539,46.52322018,46.60001899,46.67668449,46.7532193,46.82962597,46.90590701,46.9820649,47.05810205,47.13402082,47.23476524,47.33558592,47.43648549,47.5374665,47.63853149,47.73968293,47.84092328,47.94225493,48.04368026,48.14520159,48.24682121,48.34854138,48.45036431,48.55229219,48.65432717,48.75647136,48.85872684,48.96109567,49.06357986,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,49.1661814,Other Fossil Fuels: ,
Commercial,Average Commercial,Prince Edward Island,Electricity Peak,kW-Month,13.43,13.45688314,13.48382009,13.51081097,13.53785587,13.56495491,13.59210819,13.61931583,13.64657793,13.6738946,13.70126595,13.72869209,13.75617313,13.78370918,13.81130035,13.83894675,13.86664849,13.89440568,13.92221843,13.95008686,13.97801107,14.00599117,14.03402729,14.06211953,14.090268,14.11847281,14.14673408,14.17505193,14.20342646,14.23185778,14.26034602,14.28889129,14.31749369,14.34615335,14.37487037,14.40364488,14.43247699,14.46136682,14.49031447,14.51932006,14.54838372,14.57750556,14.60668569,14.63592423,14.6652213,14.69457701,14.72399148,14.75346484,14.78299719,14.81258865,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,14.84223935,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
Commercial,Average Commercial,Prince Edward Island,Natural Gas,GJ,8.830083558,8.659390272,8.518958667,8.640155556,8.770348584,8.899557435,9.047801407,9.205099419,9.381470018,9.516931391,9.671501363,9.715197415,9.758036681,9.800035962,9.851211728,9.901580125,9.951156985,10.01995783,10.07799787,10.15529203,10.22185493,10.25770091,10.28284403,10.30729807,10.34107654,10.36419269,10.3866595,10.3984897,10.41969579,10.44028999,10.4602843,10.53557484,10.61046483,10.68496623,10.75909083,10.83285015,10.90625555,10.97931815,11.05204887,11.12445845,11.19655743,11.26835615,11.33986477,11.41109326,11.48205143,11.55274889,11.6231951,11.69339933,11.76337071,11.83311817,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,11.90265053,,https://www.airnav.com/fuel/local.html
Commercial,Res - All,Prince Edward Island,Oil,GJ,22.58914008,21.97951734,21.39814934,21.55131619,21.70336846,21.85433423,22.00424105,22.15311596,22.30098549,22.44787564,22.59381197,22.73881952,22.88292288,23.02614617,23.16851307,23.3100468,23.45077016,23.59070552,23.72987482,23.86829962,24.00600105,24.14299986,24.27931642,24.41497071,24.54998234,24.68437058,24.81815431,24.95135209,25.08398213,25.21606229,25.34761013,25.47864286,25.60917739,25.73923032,25.86881794,25.99795626,26.12666098,26.25494753,26.38283103,26.51032638,26.63744815,26.7642107,26.8906281,27.01671417,27.1424825,27.26794641,27.39311901,27.51801317,27.6426415,27.76701643,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,27.89115015,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
Commercial,Average Commercial,New Brunswick,Electricity,GJ,36.06948302,36.54514968,36.95151323,37.64854125,38.26503936,38.88101788,39.516487,40.15145672,40.63593694,41.10993716,41.59346677,42.07653501,42.55915093,43.04132339,43.52306108,44.00437254,44.48526612,44.96575002,45.43583227,45.91552074,46.39482315,46.87374707,47.35229993,47.83048901,48.30832142,48.78580418,49.26294412,49.729748,50.20622236,50.6823737,51.15820833,51.76814819,52.38458499,53.00760252,53.63728535,54.27371883,54.9169891,55.56718312,56.22438868,56.88869439,57.56018973,58.23896502,58.92511148,59.61872119,60.31988716,61.02870329,61.74526442,62.46966635,63.2020058,63.94238048,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,64.69088908,SK References:,
Commercial,Average Commercial,New Brunswick,Electricity Peak,kW-Month,8.965,9.067578206,9.171330121,9.276269172,9.382408944,9.489763175,9.598345761,9.708170758,9.81925238,9.931605007,10.04524318,10.16018161,10.27643518,10.39401892,10.51294807,10.63323802,10.75490433,10.87796275,11.00242923,11.12831985,11.25565093,11.38443893,11.51470054,11.64645262,11.77971221,11.91449656,12.05082313,12.18870956,12.32817369,12.46923359,12.6119075,12.75621389,12.90217146,13.04979908,13.19911586,13.35014114,13.50289446,13.6573956,13.81366455,13.97172154,14.13158704,14.29328172,14.45682653,14.62224263,14.78955143,14.9587746,15.12993402,15.30305187,15.47815054,15.65525271,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,15.83438129,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
Commercial,Average Commercial,New Brunswick,Natural Gas,GJ,9.540083558,9.559390272,9.608958667,9.700155556,9.800348584,9.889557435,10.01780141,10.15509942,10.30147002,10.41693139,10.54150136,10.56519742,10.58803668,10.61003596,10.63121173,10.66158013,10.69115699,10.74995783,10.79799787,10.85529203,10.90185493,10.92770091,10.94284403,10.95729807,10.97107654,10.97419269,10.9866595,10.9884897,10.98969579,11.00028999,11.0102843,11.0809126,11.15110014,11.22085867,11.29019973,11.35913463,11.42767448,11.49583018,11.56361242,11.6310317,11.69809832,11.76482239,11.83121383,11.89728237,11.96303758,12.02848882,12.09364532,12.15851611,12.22311005,12.28743586,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,12.35150208,"Electricity Demand Charges ($/kW-month): Power Supply Rates, SaskPower. Available at: https://www.saskpower.com/Accounts/Power-Rates/Power-Supply-Rates (lastly visited on Dec 9, 2020)",
Commercial,Res - All,New Brunswick,Oil,GJ,26.72795469,26.12345702,25.54720539,25.7054798,25.86263072,26.01868612,26.17367345,26.32761964,26.48055109,26.63249373,26.78347298,26.93351378,27.08264061,27.23087748,27.37824795,27.52477513,27.67048172,27.81538995,27.95952168,28.10289832,28.2455409,28.38747006,28.52870604,28.66926871,28.80917756,28.94845174,29.08711002,29.22517083,29.36265225,29.49957204,29.63594762,29.77179608,29.90713422,30.0419785,30.1763451,30.31024989,30.44370845,30.57673608,30.70934779,30.84155832,30.97338215,31.10483347,31.23592624,31.36667416,31.49709067,31.62718897,31.75698202,31.88648257,32.0157031,32.1446559,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,32.27335302,Other Fossil Fuels: ,
Commercial,Average Commercial,Nova Scotia,Electricity,GJ,35.08965373,34.13190969,33.23234718,34.86935815,36.22348675,37.40478942,38.40332157,38.83913785,39.04229123,39.46283359,39.74081641,40.01628975,40.28930283,40.44990398,40.60814039,40.76405845,40.9177036,41.05912042,41.20835259,41.35544295,41.5004335,41.64336541,41.77427906,41.913214,42.05020903,42.18530221,42.31853081,42.4399314,42.56953982,42.69739121,42.82352002,43.17745426,43.53127381,43.88501994,44.23873334,44.59245414,44.94622189,45.30007559,45.65405372,46.00819422,46.36253452,46.71711155,47.07196176,47.42712111,47.78262508,48.13850871,48.49480659,48.85155287,49.20878126,49.56652506,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,49.92481718,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
Commercial,Average Commercial,Nova Scotia,Electricity Peak,kW-Month,11.9175,11.98564555,12.05418076,12.12310786,12.19242909,12.26214671,12.33226299,12.40278019,12.47370062,12.54502658,12.61676039,12.68890439,12.76146091,12.83443231,12.90782098,12.98162928,13.05585964,13.13051445,13.20559614,13.28110716,13.35704996,13.433427,13.51024078,13.58749379,13.66518854,13.74332756,13.82191339,13.90094857,13.98043569,14.06037733,14.14077607,14.22163455,14.30295539,14.38474123,14.46699472,14.54971855,14.63291541,14.71658799,14.80073902,14.88537124,14.97048739,15.05609025,15.14218259,15.22876722,15.31584695,15.40342461,15.49150305,15.58008513,15.66917373,15.75877175,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,15.8488821,,https://www.airnav.com/fuel/local.html
Commercial,Average Commercial,Nova Scotia,Natural Gas,GJ,10.93008356,10.43939027,9.968958667,10.17015556,10.36034858,10.55955744,10.76780141,10.98509942,11.20147002,11.40693139,11.61150136,11.71519742,11.81803668,11.90003596,11.97121173,12.04158013,12.12115699,12.19995783,12.28799787,12.37529203,12.46185493,12.51770091,12.55284403,12.60729807,12.65107654,12.69419269,12.7266595,12.7684897,12.79969579,12.84028999,12.8802843,12.94706559,13.01336744,13.07920139,13.14457878,13.20951075,13.27400818,13.33808179,13.40174207,13.46499931,13.52786362,13.5903449,13.65245287,13.71419706,13.77558683,13.83663135,13.89733963,13.95772048,14.01778258,14.07753443,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,14.13698435,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
Commercial,Res - All,Nova Scotia,Oil,GJ,25.24932031,24.68938459,24.15806325,24.36163852,24.56446312,24.76656726,24.96798067,25.16873253,25.36885156,25.56836598,25.76730352,25.96569145,26.16355659,26.3609253,26.5578235,26.7542767,26.95030996,27.14594793,27.34121488,27.53613466,27.73073073,27.92502619,28.11904375,28.31280576,28.50633421,28.69965075,28.89277667,29.08573295,29.27854021,29.47121877,29.66378863,29.85626949,30.04868072,30.24104143,30.43337041,30.62568618,30.81800699,31.01035082,31.20273535,31.39517804,31.58769608,31.78030641,31.97302572,32.16587047,32.35885689,32.55200097,32.74531848,32.93882497,33.13253579,33.32646606,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,33.5206307,MB References:,
Commercial,Average Commercial,Newfoundland and Labrador,Electricity,GJ,29.11256566,30.67342507,32.56586808,33.18986966,33.67379287,34.18763913,34.68140998,35.26510681,35.64873131,36.2022846,36.64576829,36.9191838,37.20253234,37.44581524,37.70903375,37.94218917,38.14528274,38.42831559,38.62128904,38.86420414,39.30706192,39.52986383,40.26261039,40.56530343,40.76794374,41.01053225,41.41306987,41.465558,41.81799711,41.93038857,42.24273299,42.77543589,43.31473511,43.86071467,44.41345965,44.97305615,45.53959133,46.11315341,46.69383168,47.28171653,47.87689946,48.47947309,49.08953118,49.70716862,50.33248148,50.96556702,51.60652367,52.2554511,52.91245017,53.57762303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,54.25107303,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
Commercial,Average Commercial,Newfoundland and Labrador,Electricity Peak,kW-Month,7.38,7.472407607,7.565972283,7.660708516,7.756630975,7.853754513,7.952094169,8.051665171,8.152482937,8.254563079,8.357921402,8.462573911,8.568536812,8.675826512,8.784459624,8.894452971,9.005823583,9.118588706,9.232765802,9.34837255,9.46542685,9.58394683,9.70395084,9.825457463,9.948485514,10.07305404,10.19918234,10.32688993,10.4561966,10.58712236,10.71968749,10.85391251,10.98981821,11.12742564,11.2667561,11.40783116,11.55067268,11.69530276,11.84174381,11.9900185,12.14014979,12.29216093,12.44607545,12.60191719,12.75971029,12.91947916,13.08124856,13.24504353,13.41088943,13.57881196,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,13.74883709,"Electricity Demand Charges ($/kW-month): Commercial rates, Manitoba Hydro. Available at: https://www.hydro.mb.ca/accounts_and_services/rates/commercial_rates/#e-sgs (lastly visited on Nov 25, 2020)",
Commercial,Average Commercial,Newfoundland and Labrador,Natural Gas,GJ,8.480083558,7.989390272,7.548958667,7.780155556,8.000348584,8.219557435,8.457801407,8.705099419,8.961470018,9.196931391,9.441501363,9.575197415,9.718036681,9.800035962,9.851211728,9.901580125,9.951156985,10.01995783,10.07799787,10.15529203,10.22185493,10.25770091,10.28284403,10.30729807,10.34107654,10.36419269,10.3866595,10.3984897,10.41969579,10.44028999,10.4602843,10.54556109,10.63052228,10.7151804,10.79954776,10.88363645,10.96745837,11.05102521,11.13434844,11.21743937,11.3003091,11.38296854,11.46542842,11.54769929,11.62979154,11.71171536,11.79348079,11.8750977,11.95657579,12.03792463,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,12.11915359,Other Fossil Fuels: ,
Commercial,Res - All,Newfoundland and Labrador,Oil,GJ,24.24912225,23.63966692,23.05845045,23.21175283,23.36392454,23.51499356,23.66498733,23.81393278,23.96185633,24.10878389,24.2547409,24.39975231,24.54384258,24.68703573,24.82935534,24.97082451,25.11146593,25.25130186,25.39035414,25.5286442,25.66619307,25.80302139,25.93914941,26.074597,26.20938366,26.34352853,26.47705039,26.60996768,26.74229849,26.87406056,27.00527134,27.13594792,27.26610709,27.39576533,27.52493883,27.65364344,27.78189477,27.90970811,28.03709848,28.16408063,28.29066903,28.41687791,28.5427212,28.66821262,28.79336562,28.9181934,29.04270894,29.16692497,29.290854,29.41450831,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,29.53789996,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
Commercial,Average Commercial,Yukon,Electricity,GJ,34.44685614,34.26648723,33.96070156,34.02754996,34.49367553,35.0090927,35.52381541,35.83785744,36.03123207,36.34395219,36.40603094,36.46748069,36.8783135,37.16854184,37.45817746,37.77723196,38.33571657,38.71364279,38.91102158,39.20786345,39.54417897,39.8599785,40.10527222,40.47006989,40.78438135,41.13821609,41.54158344,41.81449269,42.20695265,42.57897223,42.89056009,43.22173012,43.55467081,43.88940571,44.22595831,44.56435207,44.90461038,45.24675662,45.59081411,45.93680615,46.28475603,46.63468697,46.9866222,47.34058494,47.69659837,48.05468568,48.41487003,48.7771746,49.14162256,49.50823707,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,49.87704132,,https://www.airnav.com/fuel/local.html
Commercial,Average Commercial,Yukon,Electricity Peak,kW-Month,19.925,20.06547894,20.20694832,20.34941511,20.49288634,20.63736911,20.78287053,20.92939779,21.07695813,21.22555882,21.37520721,21.52591067,21.67767665,21.83051265,21.98442619,22.13942488,22.29551638,22.45270838,22.61100864,22.77042499,22.93096528,23.09263744,23.25544945,23.41940935,23.58452523,23.75080524,23.91825758,24.08689054,24.25671242,24.42773161,24.59995655,24.77339574,24.94805775,25.12395119,25.30108475,25.47946716,25.65910725,25.84001386,26.02219594,26.20566247,26.39042251,26.57648518,26.76385966,26.95255521,27.14258113,27.33394681,27.52666169,27.72073528,27.91617717,28.112997,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,28.31120448,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
Commercial,Average Commercial,Yukon,Natural Gas,GJ,7.440083558,7.459390272,7.518958667,7.580155556,7.640348584,7.699557435,7.797801407,7.895099419,8.011470018,8.086931391,8.181501363,8.195197415,8.208036681,8.220035962,8.231211728,8.251580125,8.271156985,8.309957829,8.347997871,8.395292031,8.431854932,8.447700914,8.452844033,8.467298072,8.471076541,8.474192687,8.476659497,8.478489703,8.479695787,8.480289988,8.490284302,8.552954075,8.615158014,8.676907793,8.738214865,8.79909047,8.859545633,8.919591172,8.979237702,9.03849564,9.097375204,9.155886422,9.214039136,9.271843,9.329307489,9.386441904,9.443255367,9.499756833,9.555955092,9.611858766,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,PE References:,
Commercial,Res - All,Yukon,Oil,GJ,26.76385289,26.2051942,25.67512867,25.87993829,26.08397554,26.28727043,26.48985242,26.69175049,26.89299311,27.09360826,27.29362344,27.49306567,27.69196154,27.89033716,28.08821821,28.28562993,28.48259715,28.67914428,28.87529531,29.07107385,29.26650311,29.46160592,29.65640473,29.85092163,30.04517836,30.23919628,30.43299643,30.62659951,30.82002587,31.01329557,31.20642832,31.39944353,31.59236032,31.7851975,31.97797359,32.17070681,32.36341514,32.55611624,32.74882753,32.94156616,33.13434903,33.32719277,33.52011379,33.71312824,33.90625204,34.09950087,34.29289021,34.48643529,34.68015114,34.87405257,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,35.06815419,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
Commercial,Average Commercial,Northwest Territories,Electricity,GJ,38.09945531,37.21786015,36.37679679,36.60921178,36.82961864,37.08805671,37.30456464,37.51918027,37.74194067,37.95288225,38.16204066,38.36945086,38.61514711,38.81916306,39.02153164,39.23228514,39.43145525,39.66907296,39.86516879,40.05977254,40.25291348,40.45462026,40.64492104,40.83384337,41.02141428,41.20766026,41.39260731,41.57628088,41.76870593,41.94990698,42.129908,42.3201067,42.50953441,42.69821486,42.88617133,43.07342669,43.26000337,43.44592338,43.63120835,43.81587949,43.99995762,44.18346319,44.36641626,44.54883653,44.73074334,44.91215568,45.09309218,45.27357114,45.45361054,45.63322801,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,45.81244088,"Electricity Demand Charges ($/kW-month):  Rates and General Rules and Regulations, Maritime Electric. Available at: https://www.maritimeelectric.com/about-us/regulatory/rates-and-general-rules-and-regulations/ (lastly visited on Dec 9, 2020)",
Commercial,Average Commercial,Northwest Territories,Electricity Peak,kW-Month,9.0625,9.088881088,9.115338972,9.141873876,9.168486023,9.195175638,9.221942948,9.248788177,9.275711553,9.302713304,9.329793657,9.356952842,9.384191087,9.411508624,9.438905682,9.466382493,9.49393929,9.521576306,9.549293773,9.577091926,9.604971,9.63293123,9.660972853,9.689096106,9.717301226,9.745588452,9.773958022,9.802410176,9.830945156,9.8595632,9.888264553,9.917049456,9.945918152,9.974870885,10.0039079,10.03302944,10.06223576,10.09152709,10.1209037,10.15036582,10.1799137,10.2095476,10.23926776,10.26907444,10.29896789,10.32894835,10.35901609,10.38917136,10.41941441,10.4497455,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,10.48016489,Other Fossil Fuels: ,
Commercial,Average Commercial,Northwest Territories,Natural Gas,GJ,8.060083558,8.179390272,8.328958667,8.410155556,8.480348584,8.559557435,8.677801407,8.795099419,8.941470018,9.036931391,9.151501363,9.165197415,9.178036681,9.180035962,9.191211728,9.211580125,9.241156985,9.279957829,9.327997871,9.375292031,9.421854932,9.427700914,9.432844033,9.447298072,9.451076541,9.444192687,9.446659497,9.448489703,9.439695787,9.440289988,9.440284302,9.506117279,9.571494954,9.636429036,9.700931015,9.765012164,9.828683545,9.891956011,9.954840213,10.0173466,10.07948543,10.14126677,10.2027005,10.26379629,10.32456368,10.38501199,10.44515038,10.50498784,10.5645332,10.62379513,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,10.68278212,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
